id,state_name,district_name,name,count,created_date
1081,Karnataka,BAGALKOT,Renuka Lamani,131,2024-06-02 18:33:28
1082,Karnataka,BAGALKOT,Renuka Madar,388,2024-06-02 18:33:28
1083,Karnataka,BAGALKOT,renuka patil,161,2024-06-02 18:33:28
1084,Karnataka,BAGALKOT,renuka pujari,106,2024-06-02 18:33:28
1085,Karnataka,BAGALKOT,sanganagouda goudar,106,2024-06-02 18:33:28
1086,Karnataka,BAGALKOT,sangappa hadapad,104,2024-06-02 18:33:28
1087,Karnataka,BAGALKOT,sangappa madar,126,2024-06-02 18:33:28
1088,Karnataka,BAGALKOT,sangayya hiremath,153,2024-06-02 18:33:28
1089,Karnataka,BAGALKOT,Shankar Lamani,121,2024-06-02 18:33:28
1090,Karnataka,BAGALKOT,shantabai lamani,104,2024-06-02 18:33:28
1091,Karnataka,BAGALKOT,Shivanagouda Patil,135,2024-06-02 18:33:28
1092,Karnataka,BAGALKOT,shivappa madar,154,2024-06-02 18:33:28
1093,Karnataka,BAGALKOT,shobha patil,110,2024-06-02 18:33:28
1094,Karnataka,BAGALKOT,suresh lamani,101,2024-06-02 18:33:28
1095,Karnataka,BAGALKOT,Suresh Madar,115,2024-06-02 18:33:28
1096,Karnataka,BAGALKOT,Yallappa Madar,306,2024-06-02 18:33:28
1097,Karnataka,BAGALKOT,Yallavva Bhajantri,132,2024-06-02 18:33:28
1098,Karnataka,BAGALKOT,Yallavva Madar,466,2024-06-02 18:33:28
1099,Karnataka,BAGALKOT,yallavva talawar,103,2024-06-02 18:33:28
1100,Karnataka,BAGALKOT,Yamanappa Madar,510,2024-06-02 18:33:28
1101,Karnataka,BAGALKOT,Yamanavva Madar,254,2024-06-02 18:33:28
1159,Karnataka,CHAMARAJNAGAR,Ambika,344,2024-06-02 18:42:11
1160,Karnataka,CHAMARAJNAGAR,Anitha,233,2024-06-02 18:42:11
1161,Karnataka,CHAMARAJNAGAR,Asha,189,2024-06-02 18:42:11
1162,Karnataka,CHAMARAJNAGAR,Ashwini,124,2024-06-02 18:42:11
1163,Karnataka,CHAMARAJNAGAR,Baby,168,2024-06-02 18:42:11
1164,Karnataka,CHAMARAJNAGAR,Basamma,651,2024-06-02 18:42:11
1165,Karnataka,CHAMARAJNAGAR,Basammani,115,2024-06-02 18:42:11
1166,Karnataka,CHAMARAJNAGAR,Basammanni,194,2024-06-02 18:42:11
1167,Karnataka,CHAMARAJNAGAR,basappa,190,2024-06-02 18:42:11
1168,Karnataka,CHAMARAJNAGAR,basavaiah,205,2024-06-02 18:42:11
1169,Karnataka,CHAMARAJNAGAR,Basavanna,1166,2024-06-02 18:42:11
1170,Karnataka,CHAMARAJNAGAR,Basavaraju,1355,2024-06-02 18:42:11
1171,Karnataka,CHAMARAJNAGAR,basavashetty,214,2024-06-02 18:42:11
1172,Karnataka,CHAMARAJNAGAR,basavegowda,162,2024-06-02 18:42:11
1173,Karnataka,CHAMARAJNAGAR,Bellamma,314,2024-06-02 18:42:11
1174,Karnataka,CHAMARAJNAGAR,Bhagya,1999,2024-06-02 18:42:11
1175,Karnataka,CHAMARAJNAGAR,Bhagyalakshmi,144,2024-06-02 18:42:11
1176,Karnataka,CHAMARAJNAGAR,Bhagyamma,1034,2024-06-02 18:42:11
1177,Karnataka,CHAMARAJNAGAR,bharathi,177,2024-06-02 18:42:11
1178,Karnataka,CHAMARAJNAGAR,Chandra,215,2024-06-02 18:42:11
1179,Karnataka,CHAMARAJNAGAR,Chandrakala,170,2024-06-02 18:42:11
1180,Karnataka,CHAMARAJNAGAR,Chandramma,1013,2024-06-02 18:42:11
1181,Karnataka,CHAMARAJNAGAR,chandrashekhar,178,2024-06-02 18:42:11
1182,Karnataka,CHAMARAJNAGAR,chandru,135,2024-06-02 18:42:11
1183,Karnataka,CHAMARAJNAGAR,Channajamma,109,2024-06-02 18:42:11
1184,Karnataka,CHAMARAJNAGAR,Chennajamma,190,2024-06-02 18:42:11
1185,Karnataka,CHAMARAJNAGAR,Chennamma,144,2024-06-02 18:42:11
1186,Karnataka,CHAMARAJNAGAR,Chikkamadamma,184,2024-06-02 18:42:11
1187,Karnataka,CHAMARAJNAGAR,chikkamma,344,2024-06-02 18:42:11
1188,Karnataka,CHAMARAJNAGAR,chikkanna,132,2024-06-02 18:42:11
1189,Karnataka,CHAMARAJNAGAR,Chikkathayamma,1177,2024-06-02 18:42:11
1190,Karnataka,CHAMARAJNAGAR,Chinnamma,858,2024-06-02 18:42:11
1191,Karnataka,CHAMARAJNAGAR,Chinnaswamy,419,2024-06-02 18:42:11
1192,Karnataka,CHAMARAJNAGAR,Chinnathayamma,112,2024-06-02 18:42:11
1193,Karnataka,CHAMARAJNAGAR,Dakshayini,146,2024-06-02 18:42:11
1194,Karnataka,CHAMARAJNAGAR,Deepa,107,2024-06-02 18:42:11
1195,Karnataka,CHAMARAJNAGAR,Devamma,690,2024-06-02 18:42:11
1196,Karnataka,CHAMARAJNAGAR,devaraju,227,2024-06-02 18:42:11
1197,Karnataka,CHAMARAJNAGAR,Deviramma,166,2024-06-02 18:42:11
1198,Karnataka,CHAMARAJNAGAR,Dhanalakshmi,118,2024-06-02 18:42:11
1199,Karnataka,CHAMARAJNAGAR,Doddamma,751,2024-06-02 18:42:11
1200,Karnataka,CHAMARAJNAGAR,Doddathayamma,204,2024-06-02 18:42:11
1201,Karnataka,CHAMARAJNAGAR,doraiswamy,148,2024-06-02 18:42:11
1202,Karnataka,CHAMARAJNAGAR,Doreswamy,144,2024-06-02 18:42:11
1203,Karnataka,CHAMARAJNAGAR,Drakshayini,142,2024-06-02 18:42:11
1204,Karnataka,CHAMARAJNAGAR,Dundamma,287,2024-06-02 18:42:11
1205,Karnataka,CHAMARAJNAGAR,eshwari,142,2024-06-02 18:42:11
1206,Karnataka,CHAMARAJNAGAR,Ganesh,206,2024-06-02 18:42:11
1207,Karnataka,CHAMARAJNAGAR,ganesha,152,2024-06-02 18:42:11
1208,Karnataka,CHAMARAJNAGAR,Gangamma,377,2024-06-02 18:42:11
1209,Karnataka,CHAMARAJNAGAR,Gayathri,249,2024-06-02 18:42:11
1210,Karnataka,CHAMARAJNAGAR,Geetha,1444,2024-06-02 18:42:11
1211,Karnataka,CHAMARAJNAGAR,Girijamma,182,2024-06-02 18:42:11
1212,Karnataka,CHAMARAJNAGAR,girisha,131,2024-06-02 18:42:11
1213,Karnataka,CHAMARAJNAGAR,Gopalashetty,113,2024-06-02 18:42:11
1214,Karnataka,CHAMARAJNAGAR,Gopamma,200,2024-06-02 18:42:11
1215,Karnataka,CHAMARAJNAGAR,Govinda,320,2024-06-02 18:42:11
1216,Karnataka,CHAMARAJNAGAR,Govindaraju,319,2024-06-02 18:42:11
1217,Karnataka,CHAMARAJNAGAR,Govindashetty,142,2024-06-02 18:42:11
1218,Karnataka,CHAMARAJNAGAR,Gowramma,1905,2024-06-02 18:42:11
1219,Karnataka,CHAMARAJNAGAR,gowri,158,2024-06-02 18:42:11
1220,Karnataka,CHAMARAJNAGAR,Gurumallamma,172,2024-06-02 18:42:11
1221,Karnataka,CHAMARAJNAGAR,gurumallappa,127,2024-06-02 18:42:11
1222,Karnataka,CHAMARAJNAGAR,Guruswamy,432,2024-06-02 18:42:11
1223,Karnataka,CHAMARAJNAGAR,HEMA,124,2024-06-02 18:42:11
1224,Karnataka,CHAMARAJNAGAR,Hemavathi,165,2024-06-02 18:42:11
1225,Karnataka,CHAMARAJNAGAR,Indramma,154,2024-06-02 18:42:11
1226,Karnataka,CHAMARAJNAGAR,jademadamma,118,2024-06-02 18:42:11
1227,Karnataka,CHAMARAJNAGAR,Jadeswami,105,2024-06-02 18:42:11
1228,Karnataka,CHAMARAJNAGAR,Jayalakshmamma,122,2024-06-02 18:42:11
1229,Karnataka,CHAMARAJNAGAR,Jayalakshmi,815,2024-06-02 18:42:11
1230,Karnataka,CHAMARAJNAGAR,Jayamma,2216,2024-06-02 18:42:11
1231,Karnataka,CHAMARAJNAGAR,jayasheela,163,2024-06-02 18:42:11
1232,Karnataka,CHAMARAJNAGAR,Jyothi,1428,2024-06-02 18:42:11
1233,Karnataka,CHAMARAJNAGAR,kalamma,239,2024-06-02 18:42:11
1234,Karnataka,CHAMARAJNAGAR,Kalavathi,198,2024-06-02 18:42:11
1235,Karnataka,CHAMARAJNAGAR,Kamala,145,2024-06-02 18:42:11
1236,Karnataka,CHAMARAJNAGAR,Kamalamma,847,2024-06-02 18:42:11
1237,Karnataka,CHAMARAJNAGAR,Kannamma,103,2024-06-02 18:42:11
1238,Karnataka,CHAMARAJNAGAR,Kantharaju,144,2024-06-02 18:42:11
1239,Karnataka,CHAMARAJNAGAR,kavitha,393,2024-06-02 18:42:11
1240,Karnataka,CHAMARAJNAGAR,Kempamma,746,2024-06-02 18:42:11
1241,Karnataka,CHAMARAJNAGAR,Kemparaju,232,2024-06-02 18:42:11
1242,Karnataka,CHAMARAJNAGAR,Krishna,664,2024-06-02 18:42:11
1243,Karnataka,CHAMARAJNAGAR,Krishnamma,182,2024-06-02 18:42:11
1244,Karnataka,CHAMARAJNAGAR,krishnamurthy,167,2024-06-02 18:42:11
1245,Karnataka,CHAMARAJNAGAR,kumar,320,2024-06-02 18:42:11
1246,Karnataka,CHAMARAJNAGAR,Kumara,1274,2024-06-02 18:42:11
1247,Karnataka,CHAMARAJNAGAR,kumaraswamy,171,2024-06-02 18:42:11
1248,Karnataka,CHAMARAJNAGAR,kumari,324,2024-06-02 18:42:11
1249,Karnataka,CHAMARAJNAGAR,Lakshmamma,1391,2024-06-02 18:42:11
1250,Karnataka,CHAMARAJNAGAR,Lakshmi,1758,2024-06-02 18:42:11
1251,Karnataka,CHAMARAJNAGAR,Lalitha,176,2024-06-02 18:42:11
1252,Karnataka,CHAMARAJNAGAR,Latha,391,2024-06-02 18:42:11
1253,Karnataka,CHAMARAJNAGAR,Leelavathi,286,2024-06-02 18:42:11
1254,Karnataka,CHAMARAJNAGAR,Lingaraju,437,2024-06-02 18:42:11
1255,Karnataka,CHAMARAJNAGAR,Lokesh,132,2024-06-02 18:42:11
1256,Karnataka,CHAMARAJNAGAR,lokesha,312,2024-06-02 18:42:11
1257,Karnataka,CHAMARAJNAGAR,m.mahadevaswamy,112,2024-06-02 18:42:11
1258,Karnataka,CHAMARAJNAGAR,m.mahesha,158,2024-06-02 18:42:11
1259,Karnataka,CHAMARAJNAGAR,madaiah,331,2024-06-02 18:42:11
1260,Karnataka,CHAMARAJNAGAR,madalambike,116,2024-06-02 18:42:11
1261,Karnataka,CHAMARAJNAGAR,Madamma,1272,2024-06-02 18:42:11
1262,Karnataka,CHAMARAJNAGAR,Madappa,484,2024-06-02 18:42:11
1263,Karnataka,CHAMARAJNAGAR,madashetty,312,2024-06-02 18:42:11
1264,Karnataka,CHAMARAJNAGAR,madegowda,218,2024-06-02 18:42:11
1265,Karnataka,CHAMARAJNAGAR,Madesh,792,2024-06-02 18:42:11
1266,Karnataka,CHAMARAJNAGAR,Madesha,579,2024-06-02 18:42:11
1267,Karnataka,CHAMARAJNAGAR,Madeva,605,2024-06-02 18:42:11
1268,Karnataka,CHAMARAJNAGAR,Madevamma,574,2024-06-02 18:42:11
1269,Karnataka,CHAMARAJNAGAR,Madevi,660,2024-06-02 18:42:11
1270,Karnataka,CHAMARAJNAGAR,Madhu,246,2024-06-02 18:42:11
1271,Karnataka,CHAMARAJNAGAR,mahadev,562,2024-06-02 18:42:11
1272,Karnataka,CHAMARAJNAGAR,Mahadeva,702,2024-06-02 18:42:11
1273,Karnataka,CHAMARAJNAGAR,Mahadevaiah,723,2024-06-02 18:42:11
1274,Karnataka,CHAMARAJNAGAR,Mahadevamma,6909,2024-06-02 18:42:11
1275,Karnataka,CHAMARAJNAGAR,mahadevanayaka,106,2024-06-02 18:42:11
1276,Karnataka,CHAMARAJNAGAR,Mahadevanayka,269,2024-06-02 18:42:11
1277,Karnataka,CHAMARAJNAGAR,Mahadevappa,875,2024-06-02 18:42:11
1278,Karnataka,CHAMARAJNAGAR,mahadevaprasad,135,2024-06-02 18:42:11
1279,Karnataka,CHAMARAJNAGAR,Mahadevashetty,1252,2024-06-02 18:42:11
1280,Karnataka,CHAMARAJNAGAR,Mahadevaswamy,1898,2024-06-02 18:42:11
1281,Karnataka,CHAMARAJNAGAR,mahadevaswamy m,126,2024-06-02 18:42:11
1282,Karnataka,CHAMARAJNAGAR,Mahadevegowda,262,2024-06-02 18:42:11
1283,Karnataka,CHAMARAJNAGAR,mahadevi,345,2024-06-02 18:42:11
1284,Karnataka,CHAMARAJNAGAR,Mahadevu,108,2024-06-02 18:42:11
1285,Karnataka,CHAMARAJNAGAR,Mahalakshmi,101,2024-06-02 18:42:11
1286,Karnataka,CHAMARAJNAGAR,Mahendra,238,2024-06-02 18:42:11
1287,Karnataka,CHAMARAJNAGAR,Mahesh,551,2024-06-02 18:42:11
1288,Karnataka,CHAMARAJNAGAR,mahesh m,132,2024-06-02 18:42:11
1289,Karnataka,CHAMARAJNAGAR,Mahesha,2317,2024-06-02 18:42:11
1290,Karnataka,CHAMARAJNAGAR,mahesha m,200,2024-06-02 18:42:11
1291,Karnataka,CHAMARAJNAGAR,Maheshwari,544,2024-06-02 18:42:11
1292,Karnataka,CHAMARAJNAGAR,Mala,148,2024-06-02 18:42:11
1293,Karnataka,CHAMARAJNAGAR,Malamma,122,2024-06-02 18:42:11
1294,Karnataka,CHAMARAJNAGAR,Mallajamma,148,2024-06-02 18:42:11
1295,Karnataka,CHAMARAJNAGAR,Mallamma,411,2024-06-02 18:42:11
1296,Karnataka,CHAMARAJNAGAR,mallappa,170,2024-06-02 18:42:11
1297,Karnataka,CHAMARAJNAGAR,Mallesh,412,2024-06-02 18:42:11
1298,Karnataka,CHAMARAJNAGAR,Mallesha,216,2024-06-02 18:42:11
1299,Karnataka,CHAMARAJNAGAR,Malligamma,264,2024-06-02 18:42:11
1300,Karnataka,CHAMARAJNAGAR,mallikarjuna,174,2024-06-02 18:42:11
1301,Karnataka,CHAMARAJNAGAR,Mallu,163,2024-06-02 18:42:11
1302,Karnataka,CHAMARAJNAGAR,Mamatha,479,2024-06-02 18:42:11
1303,Karnataka,CHAMARAJNAGAR,mangala,124,2024-06-02 18:42:11
1304,Karnataka,CHAMARAJNAGAR,Mangalamma,2029,2024-06-02 18:42:11
1305,Karnataka,CHAMARAJNAGAR,Mani,551,2024-06-02 18:42:11
1306,Karnataka,CHAMARAJNAGAR,Manikanta,245,2024-06-02 18:42:11
1307,Karnataka,CHAMARAJNAGAR,Maniyamma,194,2024-06-02 18:42:11
1308,Karnataka,CHAMARAJNAGAR,Manju,695,2024-06-02 18:42:11
1309,Karnataka,CHAMARAJNAGAR,Manjula,2516,2024-06-02 18:42:11
1310,Karnataka,CHAMARAJNAGAR,Manjunatha,395,2024-06-02 18:42:11
1311,Karnataka,CHAMARAJNAGAR,Maramma,366,2024-06-02 18:42:11
1312,Karnataka,CHAMARAJNAGAR,Mariswamy,299,2024-06-02 18:42:11
1313,Karnataka,CHAMARAJNAGAR,mariyamma,106,2024-06-02 18:42:11
1314,Karnataka,CHAMARAJNAGAR,masanamma,119,2024-06-02 18:42:11
1315,Karnataka,CHAMARAJNAGAR,Meena,168,2024-06-02 18:42:11
1316,Karnataka,CHAMARAJNAGAR,Meenakshi,339,2024-06-02 18:42:11
1317,Karnataka,CHAMARAJNAGAR,Muddamma,109,2024-06-02 18:42:11
1318,Karnataka,CHAMARAJNAGAR,muniyamma,336,2024-06-02 18:42:11
1319,Karnataka,CHAMARAJNAGAR,Muniyappa,209,2024-06-02 18:42:11
1320,Karnataka,CHAMARAJNAGAR,murthy,328,2024-06-02 18:42:11
1321,Karnataka,CHAMARAJNAGAR,Muruga,207,2024-06-02 18:42:11
1322,Karnataka,CHAMARAJNAGAR,murugesh,209,2024-06-02 18:42:11
1323,Karnataka,CHAMARAJNAGAR,muthamma,226,2024-06-02 18:42:11
1324,Karnataka,CHAMARAJNAGAR,muthuraju,129,2024-06-02 18:42:11
1325,Karnataka,CHAMARAJNAGAR,Naga,207,2024-06-02 18:42:11
1326,Karnataka,CHAMARAJNAGAR,Nagalambika,130,2024-06-02 18:42:11
1327,Karnataka,CHAMARAJNAGAR,Nagamani,532,2024-06-02 18:42:11
1328,Karnataka,CHAMARAJNAGAR,Nagamma,3317,2024-06-02 18:42:11
1329,Karnataka,CHAMARAJNAGAR,naganna,183,2024-06-02 18:42:11
1330,Karnataka,CHAMARAJNAGAR,NAGAPPA,247,2024-06-02 18:42:11
1331,Karnataka,CHAMARAJNAGAR,Nagarajamma,117,2024-06-02 18:42:11
1332,Karnataka,CHAMARAJNAGAR,Nagaraju,2038,2024-06-02 18:42:11
1333,Karnataka,CHAMARAJNAGAR,Nagarathna,546,2024-06-02 18:42:11
1334,Karnataka,CHAMARAJNAGAR,Nagarathnamma,602,2024-06-02 18:42:11
1335,Karnataka,CHAMARAJNAGAR,nagashetty,269,2024-06-02 18:42:11
1336,Karnataka,CHAMARAJNAGAR,nagaveni,123,2024-06-02 18:42:11
1337,Karnataka,CHAMARAJNAGAR,Nagendra,599,2024-06-02 18:42:11
1338,Karnataka,CHAMARAJNAGAR,Nagesh,349,2024-06-02 18:42:11
1339,Karnataka,CHAMARAJNAGAR,Nagesha,214,2024-06-02 18:42:11
1340,Karnataka,CHAMARAJNAGAR,Nandini,314,2024-06-02 18:42:11
1341,Karnataka,CHAMARAJNAGAR,nandish,119,2024-06-02 18:42:11
1342,Karnataka,CHAMARAJNAGAR,Nanjaiah,172,2024-06-02 18:42:11
1343,Karnataka,CHAMARAJNAGAR,Nanjamani,137,2024-06-02 18:42:11
1344,Karnataka,CHAMARAJNAGAR,Nanjamma,632,2024-06-02 18:42:11
1345,Karnataka,CHAMARAJNAGAR,Nanjammani,102,2024-06-02 18:42:11
1346,Karnataka,CHAMARAJNAGAR,Nanjammanni,118,2024-06-02 18:42:11
1347,Karnataka,CHAMARAJNAGAR,Nanjappa,195,2024-06-02 18:42:11
1348,Karnataka,CHAMARAJNAGAR,Nanjashetty,136,2024-06-02 18:42:11
1349,Karnataka,CHAMARAJNAGAR,Nanjunda,219,2024-06-02 18:42:11
1350,Karnataka,CHAMARAJNAGAR,nanjundaiah,111,2024-06-02 18:42:11
1351,Karnataka,CHAMARAJNAGAR,nanjundashetty,194,2024-06-02 18:42:11
1352,Karnataka,CHAMARAJNAGAR,NanjundaswamtY,143,2024-06-02 18:42:11
1353,Karnataka,CHAMARAJNAGAR,Nanjundaswamy,409,2024-06-02 18:42:11
1354,Karnataka,CHAMARAJNAGAR,Narayan,111,2024-06-02 18:42:11
1355,Karnataka,CHAMARAJNAGAR,Narayana,136,2024-06-02 18:42:11
1356,Karnataka,CHAMARAJNAGAR,narayanaswamy,143,2024-06-02 18:42:11
1357,Karnataka,CHAMARAJNAGAR,nataraju,356,2024-06-02 18:42:11
1358,Karnataka,CHAMARAJNAGAR,Neelamma,814,2024-06-02 18:42:11
1359,Karnataka,CHAMARAJNAGAR,Nethravathi,179,2024-06-02 18:42:11
1360,Karnataka,CHAMARAJNAGAR,Ningamma,368,2024-06-02 18:42:11
1361,Karnataka,CHAMARAJNAGAR,Ningarajamma,282,2024-06-02 18:42:11
1362,Karnataka,CHAMARAJNAGAR,Ningaraju,669,2024-06-02 18:42:11
1363,Karnataka,CHAMARAJNAGAR,Nirmala,302,2024-06-02 18:42:11
1364,Karnataka,CHAMARAJNAGAR,Padma,640,2024-06-02 18:42:11
1365,Karnataka,CHAMARAJNAGAR,Padmavathi,108,2024-06-02 18:42:11
1366,Karnataka,CHAMARAJNAGAR,palaniswamy,179,2024-06-02 18:42:11
1367,Karnataka,CHAMARAJNAGAR,palaniyamma,216,2024-06-02 18:42:11
1368,Karnataka,CHAMARAJNAGAR,Pallavi,140,2024-06-02 18:42:11
1369,Karnataka,CHAMARAJNAGAR,papamma,106,2024-06-02 18:42:11
1370,Karnataka,CHAMARAJNAGAR,papanna,117,2024-06-02 18:42:11
1371,Karnataka,CHAMARAJNAGAR,parashivamurthy,107,2024-06-02 18:42:11
1372,Karnataka,CHAMARAJNAGAR,Parvathamma,816,2024-06-02 18:42:11
1373,Karnataka,CHAMARAJNAGAR,Parvathi,422,2024-06-02 18:42:11
1374,Karnataka,CHAMARAJNAGAR,Pavithra,377,2024-06-02 18:42:11
1375,Karnataka,CHAMARAJNAGAR,perumal,116,2024-06-02 18:42:11
1376,Karnataka,CHAMARAJNAGAR,Poornima,135,2024-06-02 18:42:11
1377,Karnataka,CHAMARAJNAGAR,Prabhamani,115,2024-06-02 18:42:11
1378,Karnataka,CHAMARAJNAGAR,Prabhavathi,132,2024-06-02 18:42:11
1379,Karnataka,CHAMARAJNAGAR,Prabhuswamy,403,2024-06-02 18:42:11
1380,Karnataka,CHAMARAJNAGAR,prakash,385,2024-06-02 18:42:11
1381,Karnataka,CHAMARAJNAGAR,prakasha,157,2024-06-02 18:42:11
1382,Karnataka,CHAMARAJNAGAR,Pramila,139,2024-06-02 18:42:11
1383,Karnataka,CHAMARAJNAGAR,prasad,132,2024-06-02 18:42:11
1384,Karnataka,CHAMARAJNAGAR,Prema,875,2024-06-02 18:42:11
1385,Karnataka,CHAMARAJNAGAR,Pushpa,488,2024-06-02 18:42:11
1386,Karnataka,CHAMARAJNAGAR,Pushpalatha,263,2024-06-02 18:42:11
1387,Karnataka,CHAMARAJNAGAR,Puttabasamma,165,2024-06-02 18:42:11
1388,Karnataka,CHAMARAJNAGAR,Puttamadamma,448,2024-06-02 18:42:11
1389,Karnataka,CHAMARAJNAGAR,Puttamma,1214,2024-06-02 18:42:11
1390,Karnataka,CHAMARAJNAGAR,Puttananjamma,327,2024-06-02 18:42:11
1391,Karnataka,CHAMARAJNAGAR,Puttaraju,222,2024-06-02 18:42:11
1392,Karnataka,CHAMARAJNAGAR,Puttasiddamma,518,2024-06-02 18:42:11
1393,Karnataka,CHAMARAJNAGAR,puttaswamy,537,2024-06-02 18:42:11
1394,Karnataka,CHAMARAJNAGAR,Puttathayamma,321,2024-06-02 18:42:11
1395,Karnataka,CHAMARAJNAGAR,Rachaiah,204,2024-06-02 18:42:11
1396,Karnataka,CHAMARAJNAGAR,Rachamma,189,2024-06-02 18:42:11
1397,Karnataka,CHAMARAJNAGAR,rachappa,200,2024-06-02 18:42:11
1398,Karnataka,CHAMARAJNAGAR,rachashetty,111,2024-06-02 18:42:11
1399,Karnataka,CHAMARAJNAGAR,RADHA,405,2024-06-02 18:42:11
1400,Karnataka,CHAMARAJNAGAR,Raghu,163,2024-06-02 18:42:11
1401,Karnataka,CHAMARAJNAGAR,Rajamani,162,2024-06-02 18:42:11
1402,Karnataka,CHAMARAJNAGAR,Rajamma,3619,2024-06-02 18:42:11
1403,Karnataka,CHAMARAJNAGAR,Rajanna,237,2024-06-02 18:42:11
1404,Karnataka,CHAMARAJNAGAR,Rajappa,281,2024-06-02 18:42:11
1405,Karnataka,CHAMARAJNAGAR,rajashekhara,101,2024-06-02 18:42:11
1406,Karnataka,CHAMARAJNAGAR,Rajendra,264,2024-06-02 18:42:11
1407,Karnataka,CHAMARAJNAGAR,Rajesh,303,2024-06-02 18:42:11
1408,Karnataka,CHAMARAJNAGAR,rajesha,135,2024-06-02 18:42:11
1409,Karnataka,CHAMARAJNAGAR,Rajeshwari,795,2024-06-02 18:42:11
1410,Karnataka,CHAMARAJNAGAR,raju,920,2024-06-02 18:42:11
1411,Karnataka,CHAMARAJNAGAR,ramegowda,109,2024-06-02 18:42:11
1412,Karnataka,CHAMARAJNAGAR,Ramesh,146,2024-06-02 18:42:11
1413,Karnataka,CHAMARAJNAGAR,Ramesha,540,2024-06-02 18:42:11
1414,Karnataka,CHAMARAJNAGAR,ramu,125,2024-06-02 18:42:11
1415,Karnataka,CHAMARAJNAGAR,rangaiah,131,2024-06-02 18:42:11
1416,Karnataka,CHAMARAJNAGAR,Rangamma,510,2024-06-02 18:42:11
1417,Karnataka,CHAMARAJNAGAR,rangashetty,211,2024-06-02 18:42:11
1418,Karnataka,CHAMARAJNAGAR,Rangaswamy,1097,2024-06-02 18:42:11
1419,Karnataka,CHAMARAJNAGAR,Rani,669,2024-06-02 18:42:11
1420,Karnataka,CHAMARAJNAGAR,rathna,147,2024-06-02 18:42:11
1421,Karnataka,CHAMARAJNAGAR,Rathnamma,4111,2024-06-02 18:42:11
1422,Karnataka,CHAMARAJNAGAR,Ravi,781,2024-06-02 18:42:11
1423,Karnataka,CHAMARAJNAGAR,Ravikumar,193,2024-06-02 18:42:11
1424,Karnataka,CHAMARAJNAGAR,Rekha,393,2024-06-02 18:42:11
1425,Karnataka,CHAMARAJNAGAR,Renuka,403,2024-06-02 18:42:11
1426,Karnataka,CHAMARAJNAGAR,Revamma,214,2024-06-02 18:42:11
1427,Karnataka,CHAMARAJNAGAR,Revanna,294,2024-06-02 18:42:11
1428,Karnataka,CHAMARAJNAGAR,Roopa,584,2024-06-02 18:42:11
1429,Karnataka,CHAMARAJNAGAR,Rudramma,104,2024-06-02 18:42:11
1430,Karnataka,CHAMARAJNAGAR,Rukmini,206,2024-06-02 18:42:11
1431,Karnataka,CHAMARAJNAGAR,Sakamma,1020,2024-06-02 18:42:11
1432,Karnataka,CHAMARAJNAGAR,Sannamma,404,2024-06-02 18:42:11
1433,Karnataka,CHAMARAJNAGAR,Saraswathi,343,2024-06-02 18:42:11
1434,Karnataka,CHAMARAJNAGAR,Saroja,404,2024-06-02 18:42:11
1435,Karnataka,CHAMARAJNAGAR,Sarojamma,725,2024-06-02 18:42:11
1436,Karnataka,CHAMARAJNAGAR,Sarvamangala,104,2024-06-02 18:42:11
1437,Karnataka,CHAMARAJNAGAR,Savitha,1081,2024-06-02 18:42:11
1438,Karnataka,CHAMARAJNAGAR,Savithramma,249,2024-06-02 18:42:11
1439,Karnataka,CHAMARAJNAGAR,Savithri,199,2024-06-02 18:42:11
1440,Karnataka,CHAMARAJNAGAR,selvi,133,2024-06-02 18:42:11
1441,Karnataka,CHAMARAJNAGAR,Shakunthala,128,2024-06-02 18:42:11
1442,Karnataka,CHAMARAJNAGAR,Shankar,230,2024-06-02 18:42:11
1443,Karnataka,CHAMARAJNAGAR,Shankara,197,2024-06-02 18:42:11
1444,Karnataka,CHAMARAJNAGAR,SHANKARAPPA,126,2024-06-02 18:42:11
1445,Karnataka,CHAMARAJNAGAR,Shanthamma,754,2024-06-02 18:42:11
1446,Karnataka,CHAMARAJNAGAR,shantharaju,211,2024-06-02 18:42:11
1447,Karnataka,CHAMARAJNAGAR,Shanthi,446,2024-06-02 18:42:11
1448,Karnataka,CHAMARAJNAGAR,Sharada,245,2024-06-02 18:42:11
1449,Karnataka,CHAMARAJNAGAR,Sharadamma,247,2024-06-02 18:42:11
1450,Karnataka,CHAMARAJNAGAR,Shashikala,539,2024-06-02 18:42:11
1451,Karnataka,CHAMARAJNAGAR,Sheela,263,2024-06-02 18:42:11
1452,Karnataka,CHAMARAJNAGAR,Shilpa,186,2024-06-02 18:42:11
1453,Karnataka,CHAMARAJNAGAR,Shivaiah,144,2024-06-02 18:42:11
1454,Karnataka,CHAMARAJNAGAR,Shivakumar,308,2024-06-02 18:42:11
1455,Karnataka,CHAMARAJNAGAR,Shivakumara,465,2024-06-02 18:42:11
1456,Karnataka,CHAMARAJNAGAR,Shivamallamma,144,2024-06-02 18:42:11
1457,Karnataka,CHAMARAJNAGAR,Shivamallappa,171,2024-06-02 18:42:11
1458,Karnataka,CHAMARAJNAGAR,Shivamallu,205,2024-06-02 18:42:11
1459,Karnataka,CHAMARAJNAGAR,Shivamma,2620,2024-06-02 18:42:11
1460,Karnataka,CHAMARAJNAGAR,Shivamurthy,281,2024-06-02 18:42:11
